"","Fecha","cod_ine","CCAA","Casos","Fallecidos","Hospitalizados","UCI"
"521",2020-01-27,"00","No consta",0,0,1,0
"522",2020-01-27,"01","Andalucía",0,0,1,0
"523",2020-01-27,"02","Aragón",0,0,1,0
"524",2020-01-27,"03","Asturias",0,0,0,0
"525",2020-01-27,"04","Baleares",0,0,0,0
"526",2020-01-27,"05","Canarias",0,0,0,0
"527",2020-01-27,"06","Cantabria",0,0,0,0
"528",2020-01-27,"07","Castilla y León",0,0,0,0
"529",2020-01-27,"08","Castilla La Mancha",0,0,0,0
"530",2020-01-27,"09","Cataluña",0,0,2,0
"531",2020-01-27,"10","C. Valenciana",0,0,0,0
"532",2020-01-27,"11","Extremadura",0,0,0,0
"533",2020-01-27,"12","Galicia",0,0,2,0
"534",2020-01-27,"13","Madrid",0,0,0,0
"535",2020-01-27,"14","Murcia",0,0,0,0
"536",2020-01-27,"15","Navarra",0,0,0,0
"537",2020-01-27,"16","País Vasco",0,0,0,0
"538",2020-01-27,"17","La Rioja",0,0,0,0
"539",2020-01-27,"18","Ceuta",0,0,0,0
"540",2020-01-27,"19","Melilla",0,0,0,0
"541",2020-01-28,"00","No consta",0,0,0,0
"542",2020-01-28,"01","Andalucía",0,0,2,0
"543",2020-01-28,"02","Aragón",0,0,0,0
"544",2020-01-28,"03","Asturias",0,0,0,0
"545",2020-01-28,"04","Baleares",0,0,0,0
"546",2020-01-28,"05","Canarias",0,0,0,0
"547",2020-01-28,"06","Cantabria",0,0,0,0
"548",2020-01-28,"07","Castilla y León",0,0,0,0
"549",2020-01-28,"08","Castilla La Mancha",0,0,0,0
"550",2020-01-28,"09","Cataluña",0,0,0,0
"551",2020-01-28,"10","C. Valenciana",0,0,3,0
"552",2020-01-28,"11","Extremadura",0,0,0,0
"553",2020-01-28,"12","Galicia",0,0,0,0
"554",2020-01-28,"13","Madrid",0,0,3,0
"555",2020-01-28,"14","Murcia",0,0,0,0
"556",2020-01-28,"15","Navarra",0,0,0,0
"557",2020-01-28,"16","País Vasco",0,0,0,0
"558",2020-01-28,"17","La Rioja",0,0,0,0
"559",2020-01-28,"18","Ceuta",0,0,0,0
"560",2020-01-28,"19","Melilla",0,0,0,0
"561",2020-01-29,"00","No consta",0,0,0,0
"562",2020-01-29,"01","Andalucía",0,0,2,0
"563",2020-01-29,"02","Aragón",0,0,0,0
"564",2020-01-29,"03","Asturias",0,0,0,0
"565",2020-01-29,"04","Baleares",0,0,0,0
"566",2020-01-29,"05","Canarias",0,0,1,0
"567",2020-01-29,"06","Cantabria",0,0,0,0
"568",2020-01-29,"07","Castilla y León",0,0,1,0
"569",2020-01-29,"08","Castilla La Mancha",0,0,0,0
"570",2020-01-29,"09","Cataluña",0,0,10,0
"571",2020-01-29,"10","C. Valenciana",0,0,0,0
"572",2020-01-29,"11","Extremadura",0,0,0,0
"573",2020-01-29,"12","Galicia",0,0,0,0
"574",2020-01-29,"13","Madrid",0,0,2,0
"575",2020-01-29,"14","Murcia",0,0,0,0
"576",2020-01-29,"15","Navarra",0,0,0,0
"577",2020-01-29,"16","País Vasco",0,0,0,0
"578",2020-01-29,"17","La Rioja",0,0,0,0
"579",2020-01-29,"18","Ceuta",0,0,0,0
"580",2020-01-29,"19","Melilla",0,0,0,0
"581",2020-01-30,"00","No consta",0,0,0,0
"582",2020-01-30,"01","Andalucía",0,0,1,0
"583",2020-01-30,"02","Aragón",0,0,0,0
"584",2020-01-30,"03","Asturias",0,0,1,0
"585",2020-01-30,"04","Baleares",0,0,0,0
"586",2020-01-30,"05","Canarias",0,0,2,0
"587",2020-01-30,"06","Cantabria",0,0,0,0
"588",2020-01-30,"07","Castilla y León",0,0,1,0
"589",2020-01-30,"08","Castilla La Mancha",0,0,0,0
"590",2020-01-30,"09","Cataluña",0,0,2,0
"591",2020-01-30,"10","C. Valenciana",0,0,1,0
"592",2020-01-30,"11","Extremadura",0,0,0,0
"593",2020-01-30,"12","Galicia",0,0,0,0
"594",2020-01-30,"13","Madrid",0,0,5,0
"595",2020-01-30,"14","Murcia",0,0,1,0
"596",2020-01-30,"15","Navarra",0,0,0,0
"597",2020-01-30,"16","País Vasco",0,0,0,0
"598",2020-01-30,"17","La Rioja",0,0,0,0
"599",2020-01-30,"18","Ceuta",0,0,0,0
"600",2020-01-30,"19","Melilla",0,0,0,0
"601",2020-01-31,"00","No consta",0,0,0,0
"602",2020-01-31,"01","Andalucía",0,0,0,0
"603",2020-01-31,"02","Aragón",0,0,0,0
"604",2020-01-31,"03","Asturias",0,0,0,0
"605",2020-01-31,"04","Baleares",0,0,0,0
"606",2020-01-31,"05","Canarias",1,0,0,0
"607",2020-01-31,"06","Cantabria",0,0,0,0
"608",2020-01-31,"07","Castilla y León",0,0,0,0
"609",2020-01-31,"08","Castilla La Mancha",0,0,0,0
"610",2020-01-31,"09","Cataluña",0,0,6,0
"611",2020-01-31,"10","C. Valenciana",0,0,3,0
"612",2020-01-31,"11","Extremadura",0,0,0,0
"613",2020-01-31,"12","Galicia",0,0,0,0
"614",2020-01-31,"13","Madrid",0,0,3,0
"615",2020-01-31,"14","Murcia",0,0,1,0
"616",2020-01-31,"15","Navarra",0,0,1,0
"617",2020-01-31,"16","País Vasco",0,0,0,0
"618",2020-01-31,"17","La Rioja",0,0,0,0
"619",2020-01-31,"18","Ceuta",0,0,0,0
"620",2020-01-31,"19","Melilla",0,0,0,0
"621",2020-02-01,"00","No consta",0,0,1,0
"622",2020-02-01,"01","Andalucía",0,0,0,1
"623",2020-02-01,"02","Aragón",0,0,0,0
"624",2020-02-01,"03","Asturias",0,0,0,0
"625",2020-02-01,"04","Baleares",0,0,0,0
"626",2020-02-01,"05","Canarias",0,0,1,0
"627",2020-02-01,"06","Cantabria",0,0,0,0
"628",2020-02-01,"07","Castilla y León",0,0,0,0
"629",2020-02-01,"08","Castilla La Mancha",0,0,0,0
"630",2020-02-01,"09","Cataluña",0,0,5,0
"631",2020-02-01,"10","C. Valenciana",0,0,0,0
"632",2020-02-01,"11","Extremadura",0,0,0,0
"633",2020-02-01,"12","Galicia",0,0,0,0
"634",2020-02-01,"13","Madrid",0,0,2,0
"635",2020-02-01,"14","Murcia",0,0,0,0
"636",2020-02-01,"15","Navarra",0,0,0,0
"637",2020-02-01,"16","País Vasco",0,0,0,0
"638",2020-02-01,"17","La Rioja",0,0,0,0
"639",2020-02-01,"18","Ceuta",0,0,0,0
"640",2020-02-01,"19","Melilla",0,0,0,0
"641",2020-02-02,"00","No consta",0,0,0,0
"642",2020-02-02,"01","Andalucía",0,0,1,0
"643",2020-02-02,"02","Aragón",0,0,0,0
"644",2020-02-02,"03","Asturias",0,0,0,0
"645",2020-02-02,"04","Baleares",0,0,0,0
"646",2020-02-02,"05","Canarias",0,0,0,0
"647",2020-02-02,"06","Cantabria",0,0,0,0
"648",2020-02-02,"07","Castilla y León",0,0,0,0
"649",2020-02-02,"08","Castilla La Mancha",0,0,0,0
"650",2020-02-02,"09","Cataluña",0,0,8,0
"651",2020-02-02,"10","C. Valenciana",0,0,0,0
"652",2020-02-02,"11","Extremadura",0,0,0,0
"653",2020-02-02,"12","Galicia",0,0,0,0
"654",2020-02-02,"13","Madrid",0,0,6,0
"655",2020-02-02,"14","Murcia",0,0,0,0
"656",2020-02-02,"15","Navarra",0,0,0,0
"657",2020-02-02,"16","País Vasco",0,0,0,0
"658",2020-02-02,"17","La Rioja",0,0,0,0
"659",2020-02-02,"18","Ceuta",0,0,0,0
"660",2020-02-02,"19","Melilla",0,0,0,0
"661",2020-02-03,"00","No consta",0,0,1,0
"662",2020-02-03,"01","Andalucía",0,0,2,0
"663",2020-02-03,"02","Aragón",0,0,0,0
"664",2020-02-03,"03","Asturias",0,0,0,0
"665",2020-02-03,"04","Baleares",0,0,0,0
"666",2020-02-03,"05","Canarias",0,0,0,0
"667",2020-02-03,"06","Cantabria",0,0,0,0
"668",2020-02-03,"07","Castilla y León",0,0,1,0
"669",2020-02-03,"08","Castilla La Mancha",0,0,0,0
"670",2020-02-03,"09","Cataluña",0,0,8,0
"671",2020-02-03,"10","C. Valenciana",0,0,1,0
"672",2020-02-03,"11","Extremadura",0,0,0,0
"673",2020-02-03,"12","Galicia",0,0,0,0
"674",2020-02-03,"13","Madrid",0,0,4,0
"675",2020-02-03,"14","Murcia",0,0,0,0
"676",2020-02-03,"15","Navarra",0,0,0,0
"677",2020-02-03,"16","País Vasco",0,0,1,0
"678",2020-02-03,"17","La Rioja",0,0,0,0
"679",2020-02-03,"18","Ceuta",0,0,0,0
"680",2020-02-03,"19","Melilla",0,0,0,0
"681",2020-02-04,"00","No consta",0,0,0,0
"682",2020-02-04,"01","Andalucía",0,0,2,0
"683",2020-02-04,"02","Aragón",0,0,0,0
"684",2020-02-04,"03","Asturias",0,0,0,0
"685",2020-02-04,"04","Baleares",0,0,0,0
"686",2020-02-04,"05","Canarias",0,0,0,0
"687",2020-02-04,"06","Cantabria",0,0,0,0
"688",2020-02-04,"07","Castilla y León",0,0,3,0
"689",2020-02-04,"08","Castilla La Mancha",0,0,0,0
"690",2020-02-04,"09","Cataluña",0,0,3,0
"691",2020-02-04,"10","C. Valenciana",0,0,0,0
"692",2020-02-04,"11","Extremadura",0,0,0,0
"693",2020-02-04,"12","Galicia",0,0,0,0
"694",2020-02-04,"13","Madrid",0,0,4,0
"695",2020-02-04,"14","Murcia",0,0,0,0
"696",2020-02-04,"15","Navarra",0,0,0,0
"697",2020-02-04,"16","País Vasco",0,0,1,0
"698",2020-02-04,"17","La Rioja",0,0,0,0
"699",2020-02-04,"18","Ceuta",0,0,0,0
"700",2020-02-04,"19","Melilla",0,0,0,0
"701",2020-02-05,"00","No consta",0,0,0,0
"702",2020-02-05,"01","Andalucía",0,0,1,0
"703",2020-02-05,"02","Aragón",0,0,0,0
"704",2020-02-05,"03","Asturias",0,0,0,0
"705",2020-02-05,"04","Baleares",0,0,0,0
"706",2020-02-05,"05","Canarias",0,0,0,0
"707",2020-02-05,"06","Cantabria",0,0,0,0
"708",2020-02-05,"07","Castilla y León",0,0,1,0
"709",2020-02-05,"08","Castilla La Mancha",0,0,0,0
"710",2020-02-05,"09","Cataluña",0,0,1,0
"711",2020-02-05,"10","C. Valenciana",0,0,0,0
"712",2020-02-05,"11","Extremadura",0,0,0,0
"713",2020-02-05,"12","Galicia",0,0,1,0
"714",2020-02-05,"13","Madrid",0,0,4,1
"715",2020-02-05,"14","Murcia",0,0,0,0
"716",2020-02-05,"15","Navarra",0,0,0,0
"717",2020-02-05,"16","País Vasco",0,0,0,0
"718",2020-02-05,"17","La Rioja",0,0,0,0
"719",2020-02-05,"18","Ceuta",0,0,0,0
"720",2020-02-05,"19","Melilla",0,0,0,0
"721",2020-02-06,"00","No consta",0,0,1,0
"722",2020-02-06,"01","Andalucía",0,0,0,1
"723",2020-02-06,"02","Aragón",0,0,1,0
"724",2020-02-06,"03","Asturias",0,0,0,0
"725",2020-02-06,"04","Baleares",0,0,0,0
"726",2020-02-06,"05","Canarias",0,0,0,0
"727",2020-02-06,"06","Cantabria",0,0,0,0
"728",2020-02-06,"07","Castilla y León",0,0,1,0
"729",2020-02-06,"08","Castilla La Mancha",0,0,0,0
"730",2020-02-06,"09","Cataluña",0,0,7,0
"731",2020-02-06,"10","C. Valenciana",0,0,0,0
"732",2020-02-06,"11","Extremadura",0,0,0,0
"733",2020-02-06,"12","Galicia",0,0,1,0
"734",2020-02-06,"13","Madrid",0,0,5,0
"735",2020-02-06,"14","Murcia",0,0,0,0
"736",2020-02-06,"15","Navarra",0,0,1,0
"737",2020-02-06,"16","País Vasco",0,0,1,0
"738",2020-02-06,"17","La Rioja",0,0,0,0
"739",2020-02-06,"18","Ceuta",0,0,0,0
"740",2020-02-06,"19","Melilla",0,0,0,0
"741",2020-02-07,"00","No consta",0,0,0,0
"742",2020-02-07,"01","Andalucía",0,0,2,0
"743",2020-02-07,"02","Aragón",0,0,0,0
"744",2020-02-07,"03","Asturias",0,0,0,0
"745",2020-02-07,"04","Baleares",0,0,0,0
"746",2020-02-07,"05","Canarias",0,0,0,0
"747",2020-02-07,"06","Cantabria",0,0,0,0
"748",2020-02-07,"07","Castilla y León",0,0,1,0
"749",2020-02-07,"08","Castilla La Mancha",0,0,0,0
"750",2020-02-07,"09","Cataluña",0,0,4,0
"751",2020-02-07,"10","C. Valenciana",0,0,2,0
"752",2020-02-07,"11","Extremadura",0,0,0,0
"753",2020-02-07,"12","Galicia",0,0,1,1
"754",2020-02-07,"13","Madrid",0,0,5,1
"755",2020-02-07,"14","Murcia",0,0,0,0
"756",2020-02-07,"15","Navarra",0,0,1,0
"757",2020-02-07,"16","País Vasco",0,0,3,1
"758",2020-02-07,"17","La Rioja",0,0,0,0
"759",2020-02-07,"18","Ceuta",0,0,0,0
"760",2020-02-07,"19","Melilla",0,0,0,0
"761",2020-02-08,"00","No consta",0,0,0,0
"762",2020-02-08,"01","Andalucía",0,0,0,0
"763",2020-02-08,"02","Aragón",0,0,0,0
"764",2020-02-08,"03","Asturias",0,0,0,0
"765",2020-02-08,"04","Baleares",0,0,0,0
"766",2020-02-08,"05","Canarias",0,0,0,0
"767",2020-02-08,"06","Cantabria",0,0,0,0
"768",2020-02-08,"07","Castilla y León",0,0,0,0
"769",2020-02-08,"08","Castilla La Mancha",0,0,0,0
"770",2020-02-08,"09","Cataluña",0,0,2,0
"771",2020-02-08,"10","C. Valenciana",0,0,0,0
"772",2020-02-08,"11","Extremadura",0,0,0,0
"773",2020-02-08,"12","Galicia",0,0,0,0
"774",2020-02-08,"13","Madrid",0,0,3,0
"775",2020-02-08,"14","Murcia",0,0,0,0
"776",2020-02-08,"15","Navarra",0,0,0,0
"777",2020-02-08,"16","País Vasco",0,0,1,0
"778",2020-02-08,"17","La Rioja",0,0,0,0
"779",2020-02-08,"18","Ceuta",0,0,0,0
"780",2020-02-08,"19","Melilla",0,0,0,0
"781",2020-02-09,"00","No consta",0,0,0,0
"782",2020-02-09,"01","Andalucía",0,0,1,0
"783",2020-02-09,"02","Aragón",0,0,0,0
"784",2020-02-09,"03","Asturias",0,0,0,0
"785",2020-02-09,"04","Baleares",1,0,1,0
"786",2020-02-09,"05","Canarias",0,0,0,0
"787",2020-02-09,"06","Cantabria",0,0,0,0
"788",2020-02-09,"07","Castilla y León",0,0,0,0
"789",2020-02-09,"08","Castilla La Mancha",0,0,0,0
"790",2020-02-09,"09","Cataluña",0,0,2,0
"791",2020-02-09,"10","C. Valenciana",0,0,0,0
"792",2020-02-09,"11","Extremadura",0,0,0,0
"793",2020-02-09,"12","Galicia",0,0,0,0
"794",2020-02-09,"13","Madrid",0,0,3,0
"795",2020-02-09,"14","Murcia",0,0,0,0
"796",2020-02-09,"15","Navarra",0,0,0,0
"797",2020-02-09,"16","País Vasco",0,0,0,0
"798",2020-02-09,"17","La Rioja",0,0,0,0
"799",2020-02-09,"18","Ceuta",0,0,0,0
"800",2020-02-09,"19","Melilla",0,0,0,0
"801",2020-02-10,"00","No consta",0,0,2,1
"802",2020-02-10,"01","Andalucía",0,0,1,0
"803",2020-02-10,"02","Aragón",0,0,1,0
"804",2020-02-10,"03","Asturias",0,0,1,0
"805",2020-02-10,"04","Baleares",0,0,0,0
"806",2020-02-10,"05","Canarias",0,0,0,0
"807",2020-02-10,"06","Cantabria",0,0,0,0
"808",2020-02-10,"07","Castilla y León",0,0,1,0
"809",2020-02-10,"08","Castilla La Mancha",0,0,0,0
"810",2020-02-10,"09","Cataluña",0,0,5,0
"811",2020-02-10,"10","C. Valenciana",0,0,0,0
"812",2020-02-10,"11","Extremadura",0,0,0,0
"813",2020-02-10,"12","Galicia",0,0,0,0
"814",2020-02-10,"13","Madrid",0,0,6,1
"815",2020-02-10,"14","Murcia",0,0,0,0
"816",2020-02-10,"15","Navarra",0,0,0,0
"817",2020-02-10,"16","País Vasco",0,0,0,0
"818",2020-02-10,"17","La Rioja",0,0,0,0
"819",2020-02-10,"18","Ceuta",0,0,0,0
"820",2020-02-10,"19","Melilla",0,0,0,0
"821",2020-02-11,"00","No consta",0,0,0,0
"822",2020-02-11,"01","Andalucía",0,0,2,0
"823",2020-02-11,"02","Aragón",0,0,0,0
"824",2020-02-11,"03","Asturias",0,0,0,0
"825",2020-02-11,"04","Baleares",0,0,0,0
"826",2020-02-11,"05","Canarias",0,0,0,0
"827",2020-02-11,"06","Cantabria",0,0,0,0
"828",2020-02-11,"07","Castilla y León",0,0,0,0
"829",2020-02-11,"08","Castilla La Mancha",0,0,0,0
"830",2020-02-11,"09","Cataluña",0,0,8,0
"831",2020-02-11,"10","C. Valenciana",0,0,1,0
"832",2020-02-11,"11","Extremadura",0,0,0,0
"833",2020-02-11,"12","Galicia",0,0,0,0
"834",2020-02-11,"13","Madrid",0,0,6,2
"835",2020-02-11,"14","Murcia",0,0,1,0
"836",2020-02-11,"15","Navarra",0,0,1,0
"837",2020-02-11,"16","País Vasco",0,0,2,0
"838",2020-02-11,"17","La Rioja",0,0,0,0
"839",2020-02-11,"18","Ceuta",0,0,0,0
"840",2020-02-11,"19","Melilla",0,0,0,0
"841",2020-02-12,"00","No consta",0,0,1,0
"842",2020-02-12,"01","Andalucía",0,0,1,0
"843",2020-02-12,"02","Aragón",0,0,0,0
"844",2020-02-12,"03","Asturias",0,0,0,0
"845",2020-02-12,"04","Baleares",0,0,0,0
"846",2020-02-12,"05","Canarias",0,0,0,0
"847",2020-02-12,"06","Cantabria",0,0,0,0
"848",2020-02-12,"07","Castilla y León",0,0,1,0
"849",2020-02-12,"08","Castilla La Mancha",0,0,0,0
"850",2020-02-12,"09","Cataluña",2,0,6,0
"851",2020-02-12,"10","C. Valenciana",0,0,0,0
"852",2020-02-12,"11","Extremadura",0,0,0,0
"853",2020-02-12,"12","Galicia",0,0,0,0
"854",2020-02-12,"13","Madrid",1,0,9,0
"855",2020-02-12,"14","Murcia",0,0,1,0
"856",2020-02-12,"15","Navarra",0,0,0,0
"857",2020-02-12,"16","País Vasco",0,0,0,0
"858",2020-02-12,"17","La Rioja",0,0,0,0
"859",2020-02-12,"18","Ceuta",0,0,0,0
"860",2020-02-12,"19","Melilla",0,0,0,0
"861",2020-02-13,"00","No consta",0,0,0,0
"862",2020-02-13,"01","Andalucía",0,0,1,0
"863",2020-02-13,"02","Aragón",0,0,0,0
"864",2020-02-13,"03","Asturias",0,0,0,0
"865",2020-02-13,"04","Baleares",0,0,0,0
"866",2020-02-13,"05","Canarias",0,0,0,0
"867",2020-02-13,"06","Cantabria",0,0,0,0
"868",2020-02-13,"07","Castilla y León",0,0,0,0
"869",2020-02-13,"08","Castilla La Mancha",0,0,0,0
"870",2020-02-13,"09","Cataluña",0,0,7,0
"871",2020-02-13,"10","C. Valenciana",0,1,1,1
"872",2020-02-13,"11","Extremadura",0,0,0,0
"873",2020-02-13,"12","Galicia",0,0,0,0
"874",2020-02-13,"13","Madrid",0,0,8,0
"875",2020-02-13,"14","Murcia",0,0,1,0
"876",2020-02-13,"15","Navarra",0,0,0,0
"877",2020-02-13,"16","País Vasco",0,0,0,0
"878",2020-02-13,"17","La Rioja",0,0,1,0
"879",2020-02-13,"18","Ceuta",0,0,0,0
"880",2020-02-13,"19","Melilla",0,0,0,0
"881",2020-02-14,"00","No consta",0,0,1,0
"882",2020-02-14,"01","Andalucía",0,0,4,0
"883",2020-02-14,"02","Aragón",0,0,0,0
"884",2020-02-14,"03","Asturias",0,0,0,0
"885",2020-02-14,"04","Baleares",0,0,0,0
"886",2020-02-14,"05","Canarias",0,0,0,0
"887",2020-02-14,"06","Cantabria",0,0,0,0
"888",2020-02-14,"07","Castilla y León",0,0,0,0
"889",2020-02-14,"08","Castilla La Mancha",0,0,0,0
"890",2020-02-14,"09","Cataluña",0,0,2,0
"891",2020-02-14,"10","C. Valenciana",0,0,1,0
"892",2020-02-14,"11","Extremadura",0,0,0,0
"893",2020-02-14,"12","Galicia",0,0,1,0
"894",2020-02-14,"13","Madrid",0,0,5,0
"895",2020-02-14,"14","Murcia",0,0,2,0
"896",2020-02-14,"15","Navarra",0,0,0,0
"897",2020-02-14,"16","País Vasco",0,0,0,0
"898",2020-02-14,"17","La Rioja",0,0,0,0
"899",2020-02-14,"18","Ceuta",0,0,0,0
"900",2020-02-14,"19","Melilla",0,0,0,0
"901",2020-02-15,"00","No consta",0,0,0,0
"902",2020-02-15,"01","Andalucía",0,0,3,0
"903",2020-02-15,"02","Aragón",0,0,0,1
"904",2020-02-15,"03","Asturias",0,0,0,0
"905",2020-02-15,"04","Baleares",0,0,0,0
"906",2020-02-15,"05","Canarias",0,0,0,0
"907",2020-02-15,"06","Cantabria",0,0,0,0
"908",2020-02-15,"07","Castilla y León",0,0,1,0
"909",2020-02-15,"08","Castilla La Mancha",0,0,0,0
"910",2020-02-15,"09","Cataluña",0,0,4,0
"911",2020-02-15,"10","C. Valenciana",0,0,1,0
"912",2020-02-15,"11","Extremadura",0,0,0,0
"913",2020-02-15,"12","Galicia",0,0,0,0
"914",2020-02-15,"13","Madrid",0,0,4,2
"915",2020-02-15,"14","Murcia",0,0,0,0
"916",2020-02-15,"15","Navarra",0,0,0,0
"917",2020-02-15,"16","País Vasco",0,0,0,0
"918",2020-02-15,"17","La Rioja",0,0,0,0
"919",2020-02-15,"18","Ceuta",0,0,0,0
"920",2020-02-15,"19","Melilla",0,0,0,0
"921",2020-02-16,"00","No consta",0,0,0,0
"922",2020-02-16,"01","Andalucía",0,0,0,0
"923",2020-02-16,"02","Aragón",0,0,1,0
"924",2020-02-16,"03","Asturias",0,0,0,0
"925",2020-02-16,"04","Baleares",0,0,0,0
"926",2020-02-16,"05","Canarias",0,0,3,1
"927",2020-02-16,"06","Cantabria",0,0,0,0
"928",2020-02-16,"07","Castilla y León",0,0,0,0
"929",2020-02-16,"08","Castilla La Mancha",0,0,0,0
"930",2020-02-16,"09","Cataluña",0,0,5,0
"931",2020-02-16,"10","C. Valenciana",0,0,0,0
"932",2020-02-16,"11","Extremadura",0,0,1,0
"933",2020-02-16,"12","Galicia",0,0,0,0
"934",2020-02-16,"13","Madrid",0,0,2,0
"935",2020-02-16,"14","Murcia",0,0,0,0
"936",2020-02-16,"15","Navarra",0,0,1,0
"937",2020-02-16,"16","País Vasco",0,0,0,0
"938",2020-02-16,"17","La Rioja",0,0,0,0
"939",2020-02-16,"18","Ceuta",0,0,0,0
"940",2020-02-16,"19","Melilla",0,0,0,0
"941",2020-02-17,"00","No consta",0,0,0,0
"942",2020-02-17,"01","Andalucía",0,0,0,0
"943",2020-02-17,"02","Aragón",0,0,0,0
"944",2020-02-17,"03","Asturias",0,0,2,0
"945",2020-02-17,"04","Baleares",0,0,0,0
"946",2020-02-17,"05","Canarias",0,0,1,0
"947",2020-02-17,"06","Cantabria",0,0,0,0
"948",2020-02-17,"07","Castilla y León",0,0,0,0
"949",2020-02-17,"08","Castilla La Mancha",0,0,0,0
"950",2020-02-17,"09","Cataluña",0,0,8,0
"951",2020-02-17,"10","C. Valenciana",0,0,1,0
"952",2020-02-17,"11","Extremadura",0,0,0,0
"953",2020-02-17,"12","Galicia",0,0,1,0
"954",2020-02-17,"13","Madrid",0,0,9,3
"955",2020-02-17,"14","Murcia",0,0,0,0
"956",2020-02-17,"15","Navarra",0,0,0,0
"957",2020-02-17,"16","País Vasco",0,0,5,0
"958",2020-02-17,"17","La Rioja",0,0,0,0
"959",2020-02-17,"18","Ceuta",0,0,0,0
"960",2020-02-17,"19","Melilla",0,0,0,0
"961",2020-02-18,"00","No consta",0,0,1,0
"962",2020-02-18,"01","Andalucía",0,0,2,0
"963",2020-02-18,"02","Aragón",0,0,0,0
"964",2020-02-18,"03","Asturias",0,0,0,0
"965",2020-02-18,"04","Baleares",0,0,0,0
"966",2020-02-18,"05","Canarias",0,0,0,0
"967",2020-02-18,"06","Cantabria",0,0,0,0
"968",2020-02-18,"07","Castilla y León",0,0,0,0
"969",2020-02-18,"08","Castilla La Mancha",0,0,0,0
"970",2020-02-18,"09","Cataluña",0,0,9,0
"971",2020-02-18,"10","C. Valenciana",0,0,1,0
"972",2020-02-18,"11","Extremadura",0,0,1,0
"973",2020-02-18,"12","Galicia",0,0,0,0
"974",2020-02-18,"13","Madrid",0,0,13,1
"975",2020-02-18,"14","Murcia",0,0,0,0
"976",2020-02-18,"15","Navarra",0,0,1,0
"977",2020-02-18,"16","País Vasco",0,0,0,0
"978",2020-02-18,"17","La Rioja",0,0,0,0
"979",2020-02-18,"18","Ceuta",0,0,0,0
"980",2020-02-18,"19","Melilla",0,0,0,0
"981",2020-02-19,"00","No consta",0,0,0,0
"982",2020-02-19,"01","Andalucía",0,0,3,0
"983",2020-02-19,"02","Aragón",0,0,1,0
"984",2020-02-19,"03","Asturias",0,0,0,0
"985",2020-02-19,"04","Baleares",0,0,0,0
"986",2020-02-19,"05","Canarias",0,0,0,0
"987",2020-02-19,"06","Cantabria",0,0,0,0
"988",2020-02-19,"07","Castilla y León",0,0,0,0
"989",2020-02-19,"08","Castilla La Mancha",0,0,2,0
"990",2020-02-19,"09","Cataluña",0,0,10,1
"991",2020-02-19,"10","C. Valenciana",0,0,2,1
"992",2020-02-19,"11","Extremadura",0,0,0,0
"993",2020-02-19,"12","Galicia",0,0,0,0
"994",2020-02-19,"13","Madrid",0,0,14,1
"995",2020-02-19,"14","Murcia",0,0,1,0
"996",2020-02-19,"15","Navarra",0,0,0,0
"997",2020-02-19,"16","País Vasco",0,0,4,0
"998",2020-02-19,"17","La Rioja",0,0,1,0
"999",2020-02-19,"18","Ceuta",0,0,0,0
"1000",2020-02-19,"19","Melilla",0,0,0,0
"1001",2020-02-20,"00","No consta",0,0,2,0
"1002",2020-02-20,"01","Andalucía",0,0,1,1
"1003",2020-02-20,"02","Aragón",0,0,1,0
"1004",2020-02-20,"03","Asturias",0,0,0,0
"1005",2020-02-20,"04","Baleares",0,0,0,0
"1006",2020-02-20,"05","Canarias",0,0,0,0
"1007",2020-02-20,"06","Cantabria",0,0,0,0
"1008",2020-02-20,"07","Castilla y León",0,0,1,0
"1009",2020-02-20,"08","Castilla La Mancha",0,0,1,0
"1010",2020-02-20,"09","Cataluña",0,0,13,0
"1011",2020-02-20,"10","C. Valenciana",0,0,2,0
"1012",2020-02-20,"11","Extremadura",0,0,0,0
"1013",2020-02-20,"12","Galicia",0,0,1,0
"1014",2020-02-20,"13","Madrid",0,0,15,0
"1015",2020-02-20,"14","Murcia",0,0,0,0
"1016",2020-02-20,"15","Navarra",0,0,2,0
"1017",2020-02-20,"16","País Vasco",0,0,1,0
"1018",2020-02-20,"17","La Rioja",0,0,0,0
"1019",2020-02-20,"18","Ceuta",0,0,0,0
"1020",2020-02-20,"19","Melilla",0,0,0,0
"1021",2020-02-21,"00","No consta",0,0,1,0
"1022",2020-02-21,"01","Andalucía",0,0,2,0
"1023",2020-02-21,"02","Aragón",0,0,0,0
"1024",2020-02-21,"03","Asturias",0,0,0,0
"1025",2020-02-21,"04","Baleares",0,0,0,0
"1026",2020-02-21,"05","Canarias",0,0,1,0
"1027",2020-02-21,"06","Cantabria",0,0,0,0
"1028",2020-02-21,"07","Castilla y León",0,0,1,0
"1029",2020-02-21,"08","Castilla La Mancha",0,0,0,0
"1030",2020-02-21,"09","Cataluña",1,0,12,1
"1031",2020-02-21,"10","C. Valenciana",0,0,1,1
"1032",2020-02-21,"11","Extremadura",0,0,0,0
"1033",2020-02-21,"12","Galicia",0,0,0,0
"1034",2020-02-21,"13","Madrid",0,0,18,0
"1035",2020-02-21,"14","Murcia",0,0,0,0
"1036",2020-02-21,"15","Navarra",0,0,1,0
"1037",2020-02-21,"16","País Vasco",0,0,2,0
"1038",2020-02-21,"17","La Rioja",0,0,0,0
"1039",2020-02-21,"18","Ceuta",0,0,0,0
